"","risk_id","status_id","first_name","last_name","age","gender","email"
"383",4,2338,"Vetements","Balmain",89,"female","fake@hotmail.com"
"384",1,2780,"Vetements","theNorthFace",5,"other","realReal@email.edu"
"385",1,459,"Burberry","yvesSaintLauren",78,"other","real@email.com"
"386",14,1515,"Maharishi","GoldenGooseDeluxe",82,"other","pseudo@email.edu"
"387",20,2106,"Moncler","Sputnik",54,"other","fake@gmail.com"
"388",8,2141,"Armani","yvesSaintLauren",13,"male","realReal@email.edu"
"389",12,779,"Maharishi","Prada",28,"other","real@email.com"
"390",4,75,"Moncler","Balmain",19,"male","pseudo@illinois.edu"
"391",6,2909,"Maharishi","GoldenGooseDeluxe",58,"female","fake@hotmail.com"
"392",14,1852,"Givenchy","Prada",41,"male","pseudo@email.edu"
"393",3,2363,"Burberry","Cartier",89,"female","pseudo@illinois.edu"
"394",18,1247,"CanadaGoose","GoldenGooseDeluxe",41,"female","real@email.com"
"395",18,507,"Burberry","theNorthFace",44,"male","real@email.com"
"396",4,2747,"Vetements","Fendi",67,"female","realReal@email.edu"
"397",19,1172,"CanadaGoose","Chanel",81,"other","pseudo@email.edu"
"398",12,409,"Givenchy","theNorthFace",24,"other","pseudo@email.edu"
"399",7,157,"RalphLauren","Sputnik",54,"female","pseudo@verizon.net"
"400",15,2414,"Bape","theNorthFace",9,"female","pseudo@illinois.edu"
"401",7,2695,"Maharishi","Margiela",30,"male","fake@gmail.com"
"402",4,926,"Bape","Chanel",58,"female","pseudo@illinois.edu"
"403",13,2143,"Moncler","theNorthFace",53,"male","pseudo@verizon.net"
"404",15,269,"Burberry","Balmain",74,"other","pseudo@hotmail.com"
"405",6,298,"Moncler","theNorthFace",17,"other","fake@hotmail.com"
"406",14,1841,"Burberry","Margiela",72,"other","pseudo@email.edu"
"407",6,781,"Givenchy","yvesSaintLauren",25,"female","pseudo@verizon.net"
"408",17,748,"Armani","Margiela",86,"male","pseudo@hotmail.com"
"409",18,1432,"Givenchy","Prada",46,"male","fake@illinois.edu"
"410",13,1621,"Bape","Prada",93,"other","pseudo@hotmail.com"
"411",4,2053,"Burberry","Prada",39,"male","pseudo@email.edu"
"412",20,2263,"Versace","Balmain",46,"other","fake@gmail.com"
"413",20,991,"Moncler","Cartier",72,"other","pseudo@email.edu"
"414",11,347,"Moncler","GoldenGooseDeluxe",92,"male","pseudo@email.edu"
"415",19,2004,"RalphLauren","Sputnik",94,"female","realReal@email.edu"
"416",11,1490,"Armani","Balmain",38,"other","fake@gmail.com"
"417",10,2829,"Burberry","theNorthFace",32,"other","pseudo@illinois.edu"
"418",10,2187,"Vetements","theNorthFace",66,"female","fake@hotmail.com"
"419",5,245,"Burberry","Margiela",20,"male","pseudo@hotmail.com"
"420",20,2672,"Moncler","Cartier",13,"male","pseudo@verizon.net"
"421",17,2077,"RalphLauren","Margiela",93,"female","fake@sputnik.net"
"422",5,2360,"Maharishi","Chanel",11,"female","fake@sputnik.net"
"423",16,1572,"RalphLauren","GoldenGooseDeluxe",44,"other","pseudo@hotmail.com"
"424",1,70,"Givenchy","Chanel",42,"other","fake@sputnik.net"
"425",4,875,"Moncler","Balmain",15,"female","fake@sputnik.net"
"426",4,2103,"Givenchy","GoldenGooseDeluxe",21,"other","real@email.com"
"427",20,2217,"Moncler","Cartier",8,"other","fake@sputnik.net"
"428",10,454,"Bape","Fendi",28,"female","pseudo@email.edu"
"429",8,1755,"Givenchy","Margiela",58,"female","real@email.com"
"430",3,753,"Givenchy","theNorthFace",84,"female","fake@illinois.edu"
"431",8,50,"Givenchy","Cartier",34,"female","real@email.com"
"432",5,1498,"Moncler","yvesSaintLauren",99,"male","pseudo@illinois.edu"
"433",8,795,"RalphLauren","yvesSaintLauren",80,"other","pseudo@email.edu"
"434",20,1140,"Moncler","Sputnik",53,"other","fake@sputnik.net"
"435",19,2331,"Moncler","Balmain",61,"male","pseudo@verizon.net"
"436",11,154,"CanadaGoose","yvesSaintLauren",44,"female","fake@sputnik.net"
"437",6,2042,"Maharishi","Balmain",81,"male","pseudo@email.edu"
"438",16,1889,"Moncler","GoldenGooseDeluxe",49,"female","realReal@email.edu"
"439",9,640,"Vetements","GoldenGooseDeluxe",30,"female","fake@sputnik.net"
"440",17,2211,"CanadaGoose","theNorthFace",19,"female","pseudo@verizon.net"
"441",3,418,"Moncler","yvesSaintLauren",23,"other","pseudo@email.edu"
"442",20,564,"Givenchy","Sputnik",19,"other","fake@sputnik.net"
"443",6,1304,"Vetements","Prada",72,"female","fake@illinois.edu"
"444",1,199,"Bape","Margiela",42,"other","pseudo@verizon.net"
"445",17,244,"RalphLauren","Fendi",53,"female","fake@gmail.com"
"446",4,1788,"Givenchy","Margiela",47,"male","fake@hotmail.com"
"447",15,1135,"Armani","GoldenGooseDeluxe",67,"male","pseudo@hotmail.com"
"448",2,1756,"Versace","Chanel",38,"male","pseudo@email.edu"
"449",7,2665,"Bape","Chanel",68,"female","pseudo@illinois.edu"
"450",16,2201,"Burberry","Sputnik",8,"other","pseudo@illinois.edu"
"451",19,132,"Bape","theNorthFace",75,"female","fake@gmail.com"
"452",18,2002,"Versace","Margiela",55,"other","fake@illinois.edu"
"453",5,2160,"Maharishi","Cartier",38,"other","pseudo@email.edu"
"454",2,1245,"Burberry","Cartier",81,"male","fake@sputnik.net"
"455",1,1015,"RalphLauren","Sputnik",30,"male","real@email.com"
"456",15,2710,"Vetements","Prada",39,"male","fake@illinois.edu"
"457",9,2138,"Maharishi","Balmain",93,"male","fake@sputnik.net"
"458",14,1227,"Vetements","Chanel",27,"other","pseudo@illinois.edu"
"459",17,1832,"Versace","Chanel",98,"other","fake@hotmail.com"
"460",18,920,"CanadaGoose","Sputnik",48,"female","pseudo@hotmail.com"
"461",12,402,"Versace","Cartier",72,"male","fake@hotmail.com"
"462",19,1753,"Armani","Cartier",56,"other","realReal@email.edu"
"463",7,2798,"Vetements","GoldenGooseDeluxe",70,"male","pseudo@email.edu"
"464",6,2086,"Maharishi","Fendi",79,"male","fake@gmail.com"
"465",17,2184,"Versace","Balmain",58,"other","fake@sputnik.net"
"466",17,998,"Givenchy","yvesSaintLauren",15,"male","fake@hotmail.com"
"467",12,2597,"RalphLauren","theNorthFace",78,"female","pseudo@illinois.edu"
"468",9,2679,"Burberry","Balmain",36,"female","pseudo@verizon.net"
"469",12,1791,"CanadaGoose","Fendi",63,"male","pseudo@hotmail.com"
"470",1,554,"Bape","Sputnik",50,"male","pseudo@illinois.edu"
"471",3,2235,"Givenchy","Balmain",39,"male","fake@hotmail.com"
"472",18,611,"CanadaGoose","yvesSaintLauren",99,"other","realReal@email.edu"
"473",2,464,"Versace","GoldenGooseDeluxe",68,"female","pseudo@verizon.net"
"474",9,2179,"Maharishi","Cartier",23,"male","fake@gmail.com"
"475",9,429,"RalphLauren","Sputnik",82,"male","realReal@email.edu"
"476",9,219,"Maharishi","Chanel",91,"other","pseudo@email.edu"
"477",12,25,"Vetements","yvesSaintLauren",2,"male","fake@illinois.edu"
"478",20,290,"Vetements","yvesSaintLauren",89,"other","pseudo@illinois.edu"
"479",2,1159,"Givenchy","Chanel",88,"female","pseudo@verizon.net"
"480",13,1119,"Versace","Chanel",36,"other","fake@illinois.edu"
"481",13,1936,"Maharishi","Fendi",8,"female","real@email.com"
"482",7,1647,"Maharishi","Sputnik",5,"male","real@email.com"
"483",18,1023,"Maharishi","theNorthFace",53,"other","pseudo@verizon.net"
"484",20,12,"Moncler","Fendi",34,"female","real@email.com"
"485",3,885,"Armani","Chanel",85,"other","pseudo@hotmail.com"
"486",19,946,"Vetements","GoldenGooseDeluxe",14,"male","pseudo@verizon.net"
"487",16,1656,"Moncler","Fendi",16,"female","realReal@email.edu"
"488",17,1850,"Moncler","Prada",13,"other","real@email.com"
"489",17,2538,"RalphLauren","Chanel",33,"male","fake@sputnik.net"
"490",9,78,"CanadaGoose","Fendi",42,"other","realReal@email.edu"
"491",4,1204,"Bape","Cartier",21,"male","fake@illinois.edu"
"492",15,2039,"Bape","Balmain",7,"female","fake@hotmail.com"
"493",18,2817,"Versace","Margiela",85,"male","fake@gmail.com"
"494",7,1221,"Armani","theNorthFace",90,"male","pseudo@verizon.net"
"495",3,1060,"Armani","Margiela",8,"female","pseudo@illinois.edu"
"496",1,2827,"Moncler","theNorthFace",98,"female","fake@gmail.com"
"497",12,394,"Givenchy","GoldenGooseDeluxe",70,"male","realReal@email.edu"
"498",4,2247,"Armani","theNorthFace",26,"female","fake@sputnik.net"
"499",4,1156,"Burberry","Fendi",6,"other","real@email.com"
"500",15,2676,"RalphLauren","Margiela",14,"female","pseudo@hotmail.com"
"501",10,2074,"Vetements","GoldenGooseDeluxe",74,"other","pseudo@illinois.edu"
"502",9,1079,"Vetements","theNorthFace",14,"other","pseudo@illinois.edu"
"503",6,1814,"CanadaGoose","Fendi",89,"female","pseudo@verizon.net"
"504",14,2631,"Bape","Cartier",22,"other","pseudo@hotmail.com"
"505",20,144,"Bape","theNorthFace",94,"female","fake@sputnik.net"
"506",17,1411,"CanadaGoose","Sputnik",76,"other","fake@sputnik.net"
"507",6,1176,"Moncler","Chanel",24,"other","pseudo@illinois.edu"
"508",2,2816,"Vetements","GoldenGooseDeluxe",37,"other","fake@hotmail.com"
"509",20,2169,"Versace","GoldenGooseDeluxe",88,"female","fake@hotmail.com"
"510",14,1967,"Burberry","Margiela",44,"female","fake@gmail.com"
"511",7,1561,"CanadaGoose","Cartier",18,"male","fake@hotmail.com"
"512",18,1234,"Burberry","Cartier",71,"other","pseudo@verizon.net"
"513",3,1136,"Burberry","Chanel",62,"male","fake@sputnik.net"
"514",5,21,"Versace","GoldenGooseDeluxe",54,"other","fake@illinois.edu"
"515",12,1582,"CanadaGoose","Prada",64,"female","fake@sputnik.net"
"516",2,1194,"Maharishi","Fendi",27,"male","pseudo@hotmail.com"
"517",18,1501,"Moncler","Prada",16,"male","realReal@email.edu"
"518",16,2783,"Burberry","yvesSaintLauren",97,"female","fake@sputnik.net"
"519",13,23,"Burberry","Fendi",64,"female","pseudo@verizon.net"
"520",4,367,"Givenchy","Sputnik",98,"other","pseudo@verizon.net"
"521",7,1705,"Burberry","Fendi",86,"male","fake@hotmail.com"
"522",19,1757,"Vetements","Margiela",19,"female","pseudo@illinois.edu"
"523",9,2646,"Moncler","Fendi",62,"male","fake@gmail.com"
"524",18,877,"Vetements","Chanel",13,"other","pseudo@hotmail.com"
"525",13,1316,"Armani","Sputnik",59,"female","fake@illinois.edu"
"526",15,1863,"Vetements","GoldenGooseDeluxe",44,"female","fake@illinois.edu"
"527",10,1333,"Versace","Sputnik",7,"female","pseudo@illinois.edu"
"528",9,388,"CanadaGoose","Chanel",86,"female","pseudo@hotmail.com"
"529",12,1196,"Burberry","Prada",13,"male","real@email.com"
"530",11,1389,"Versace","Balmain",20,"male","pseudo@email.edu"
"531",18,2358,"Vetements","Margiela",55,"female","pseudo@email.edu"
"532",2,1629,"RalphLauren","theNorthFace",20,"male","fake@gmail.com"
"533",7,2286,"CanadaGoose","Chanel",31,"other","realReal@email.edu"
"534",4,1059,"CanadaGoose","Cartier",72,"other","fake@hotmail.com"
"535",10,1049,"Armani","Fendi",43,"male","fake@gmail.com"
"536",19,2506,"Burberry","Margiela",53,"male","pseudo@hotmail.com"
"537",5,2590,"RalphLauren","Margiela",22,"female","fake@sputnik.net"
"538",10,1096,"Bape","Margiela",37,"male","pseudo@verizon.net"
"539",14,1481,"Vetements","Cartier",45,"female","realReal@email.edu"
"540",18,2515,"Bape","Balmain",32,"female","pseudo@hotmail.com"
"541",13,2655,"Vetements","Sputnik",43,"female","fake@sputnik.net"
"542",18,2720,"Bape","Balmain",50,"male","realReal@email.edu"
"543",7,1500,"RalphLauren","GoldenGooseDeluxe",62,"male","pseudo@email.edu"
"544",3,1489,"Moncler","theNorthFace",14,"other","pseudo@email.edu"
"545",12,124,"Armani","GoldenGooseDeluxe",58,"female","realReal@email.edu"
"546",5,1599,"Givenchy","Chanel",20,"other","fake@hotmail.com"
"547",10,2148,"RalphLauren","theNorthFace",42,"other","pseudo@hotmail.com"
"548",6,1186,"CanadaGoose","Prada",26,"female","pseudo@verizon.net"
"549",7,1911,"RalphLauren","Balmain",8,"female","pseudo@hotmail.com"
"550",7,2297,"Armani","Prada",27,"other","pseudo@email.edu"
"551",3,2301,"Givenchy","Chanel",48,"female","fake@hotmail.com"
"552",19,1192,"Versace","Fendi",98,"other","fake@sputnik.net"
"553",9,109,"Givenchy","Margiela",39,"other","pseudo@verizon.net"
"554",16,2014,"Moncler","Margiela",37,"male","pseudo@email.edu"
"555",7,139,"Vetements","Balmain",48,"other","pseudo@email.edu"
"556",6,702,"Maharishi","Prada",42,"other","fake@gmail.com"
"557",2,1309,"Vetements","theNorthFace",95,"male","fake@sputnik.net"
"558",13,962,"Burberry","Margiela",36,"male","fake@hotmail.com"
"559",9,1890,"RalphLauren","GoldenGooseDeluxe",67,"other","fake@sputnik.net"
"560",11,1762,"Versace","Balmain",61,"male","fake@sputnik.net"
"561",1,148,"CanadaGoose","Margiela",34,"female","pseudo@hotmail.com"
"562",8,473,"Versace","Prada",82,"male","pseudo@verizon.net"
"563",4,240,"Burberry","Prada",25,"other","fake@hotmail.com"
"564",20,655,"Maharishi","yvesSaintLauren",96,"other","fake@illinois.edu"
"565",20,1110,"Armani","Balmain",23,"other","pseudo@verizon.net"
"566",9,440,"Givenchy","Chanel",93,"male","fake@gmail.com"
"567",5,1220,"Maharishi","yvesSaintLauren",29,"other","realReal@email.edu"
"568",12,1062,"Maharishi","Fendi",21,"male","pseudo@verizon.net"
"569",7,52,"Maharishi","yvesSaintLauren",41,"female","pseudo@email.edu"
"570",5,1464,"Armani","Chanel",80,"other","pseudo@illinois.edu"
"571",19,593,"Vetements","Chanel",1,"female","pseudo@email.edu"
"572",13,2565,"CanadaGoose","Cartier",56,"other","pseudo@hotmail.com"
"573",12,1764,"Burberry","Balmain",96,"female","pseudo@email.edu"
"574",20,2010,"Maharishi","Margiela",29,"female","pseudo@verizon.net"
"575",7,2688,"Maharishi","Balmain",41,"female","realReal@email.edu"
"576",9,2412,"Vetements","Cartier",91,"female","realReal@email.edu"
"577",2,1943,"Vetements","Sputnik",61,"male","pseudo@verizon.net"
"578",8,915,"Maharishi","yvesSaintLauren",54,"other","fake@hotmail.com"
"579",12,1602,"Bape","Cartier",87,"male","fake@gmail.com"
"580",12,1518,"RalphLauren","Prada",58,"female","pseudo@illinois.edu"
"581",10,948,"Armani","Prada",59,"male","fake@hotmail.com"
"582",18,2234,"Vetements","Chanel",10,"male","fake@illinois.edu"
"583",17,1903,"Versace","Balmain",26,"other","pseudo@illinois.edu"
"584",6,2621,"Vetements","GoldenGooseDeluxe",28,"female","fake@illinois.edu"
"585",9,2839,"RalphLauren","Margiela",83,"other","fake@sputnik.net"
"586",6,1282,"Givenchy","yvesSaintLauren",1,"female","pseudo@illinois.edu"
"587",6,782,"Versace","Margiela",42,"female","fake@gmail.com"
"588",16,2372,"Maharishi","theNorthFace",18,"female","realReal@email.edu"
"589",4,193,"Maharishi","Cartier",16,"male","fake@gmail.com"
"590",17,1858,"Moncler","Fendi",4,"male","fake@illinois.edu"
"591",1,363,"Versace","Balmain",36,"other","realReal@email.edu"
"592",6,119,"Armani","GoldenGooseDeluxe",27,"male","pseudo@verizon.net"
"593",5,1244,"Bape","Prada",56,"other","realReal@email.edu"
"594",20,2617,"Burberry","Cartier",83,"female","pseudo@illinois.edu"
"595",10,356,"Maharishi","Chanel",94,"male","pseudo@hotmail.com"
"596",11,2826,"Versace","Sputnik",58,"male","fake@gmail.com"
"597",6,1998,"RalphLauren","Balmain",92,"male","pseudo@email.edu"
"598",20,103,"RalphLauren","Balmain",75,"other","fake@sputnik.net"
"599",9,2279,"CanadaGoose","Prada",97,"other","real@email.com"
"600",5,1138,"Armani","Prada",21,"male","fake@hotmail.com"
"601",6,1014,"Givenchy","theNorthFace",95,"other","fake@hotmail.com"
"602",7,414,"RalphLauren","Sputnik",14,"other","real@email.com"
"603",13,1919,"CanadaGoose","Chanel",1,"male","real@email.com"
"604",9,2078,"Versace","Margiela",21,"male","realReal@email.edu"
"605",8,2533,"RalphLauren","Margiela",22,"other","pseudo@email.edu"
"606",3,149,"Givenchy","Sputnik",31,"female","pseudo@verizon.net"
"607",14,2863,"Givenchy","theNorthFace",32,"male","pseudo@verizon.net"
"608",17,1616,"Bape","yvesSaintLauren",17,"female","realReal@email.edu"
"609",2,2878,"Moncler","Fendi",64,"female","realReal@email.edu"
"610",1,1056,"Bape","Margiela",2,"other","pseudo@email.edu"
"611",9,597,"CanadaGoose","Margiela",41,"male","pseudo@illinois.edu"
"612",17,201,"Armani","GoldenGooseDeluxe",92,"other","real@email.com"
"613",14,2426,"CanadaGoose","Cartier",27,"other","fake@gmail.com"
"614",1,2726,"Armani","Cartier",67,"male","fake@gmail.com"
"615",19,1870,"Versace","Cartier",54,"other","pseudo@email.edu"
"616",17,2531,"Givenchy","Prada",11,"female","real@email.com"
"617",2,1376,"Givenchy","Fendi",6,"female","real@email.com"
"618",14,996,"Givenchy","Fendi",81,"female","pseudo@hotmail.com"
"619",15,1428,"Moncler","theNorthFace",92,"female","fake@hotmail.com"
"620",11,439,"CanadaGoose","Sputnik",87,"female","fake@hotmail.com"
"621",17,408,"Burberry","Margiela",32,"other","fake@sputnik.net"
"622",20,1974,"Bape","Sputnik",76,"female","real@email.com"
"623",17,2860,"CanadaGoose","Prada",41,"other","fake@gmail.com"
"624",5,1622,"Burberry","GoldenGooseDeluxe",78,"other","fake@illinois.edu"
"625",11,683,"Burberry","yvesSaintLauren",38,"other","pseudo@verizon.net"
"626",16,121,"Bape","Sputnik",59,"male","pseudo@hotmail.com"
"627",3,377,"Moncler","Cartier",90,"male","pseudo@email.edu"
"628",20,699,"Givenchy","Balmain",48,"female","fake@sputnik.net"
"629",2,17,"Armani","yvesSaintLauren",62,"female","fake@sputnik.net"
"630",18,541,"Versace","Cartier",85,"male","pseudo@hotmail.com"
"631",6,614,"Bape","Fendi",96,"male","pseudo@illinois.edu"
"632",2,1968,"Maharishi","yvesSaintLauren",3,"female","real@email.com"
"633",5,2137,"RalphLauren","theNorthFace",47,"other","pseudo@email.edu"
"634",8,2782,"CanadaGoose","Margiela",90,"male","fake@gmail.com"
"635",12,260,"CanadaGoose","Prada",36,"other","realReal@email.edu"
"636",5,2373,"CanadaGoose","theNorthFace",64,"female","pseudo@verizon.net"
"637",16,1750,"Moncler","Chanel",69,"other","fake@hotmail.com"
"638",9,1722,"RalphLauren","GoldenGooseDeluxe",92,"female","real@email.com"
"639",13,1925,"Armani","Margiela",76,"male","fake@gmail.com"
"640",18,1657,"RalphLauren","GoldenGooseDeluxe",34,"male","fake@gmail.com"
"641",16,2584,"Armani","Fendi",54,"female","pseudo@illinois.edu"
"642",9,1209,"CanadaGoose","Margiela",41,"female","fake@sputnik.net"
"643",11,296,"Givenchy","Margiela",100,"female","fake@gmail.com"
"644",11,914,"Versace","Sputnik",56,"male","pseudo@verizon.net"
"645",19,1449,"CanadaGoose","yvesSaintLauren",6,"female","realReal@email.edu"
"646",13,265,"Givenchy","yvesSaintLauren",64,"female","real@email.com"
"647",14,1294,"Givenchy","theNorthFace",96,"male","pseudo@verizon.net"
"648",17,2675,"Moncler","Chanel",39,"male","fake@illinois.edu"
"649",15,158,"RalphLauren","yvesSaintLauren",26,"female","fake@gmail.com"
"650",12,2400,"Versace","Margiela",79,"male","fake@gmail.com"
"651",1,1051,"Bape","Sputnik",77,"other","fake@gmail.com"
"652",20,2884,"CanadaGoose","theNorthFace",47,"female","pseudo@verizon.net"
"653",11,796,"Bape","Balmain",77,"female","real@email.com"
"654",20,668,"Vetements","Balmain",53,"female","pseudo@hotmail.com"
"655",16,2262,"Maharishi","Prada",92,"other","pseudo@verizon.net"
"656",4,274,"Maharishi","Margiela",73,"other","realReal@email.edu"
"657",6,2154,"Givenchy","GoldenGooseDeluxe",73,"female","real@email.com"
"658",18,44,"Versace","Balmain",83,"female","fake@illinois.edu"
"659",4,2062,"Armani","yvesSaintLauren",50,"other","pseudo@verizon.net"
"660",17,700,"Givenchy","Sputnik",40,"female","pseudo@verizon.net"
"661",1,766,"Maharishi","Sputnik",74,"male","pseudo@hotmail.com"
"662",17,1229,"RalphLauren","theNorthFace",14,"female","real@email.com"
"663",15,2229,"Bape","Prada",61,"male","pseudo@verizon.net"
"664",7,1820,"Armani","Cartier",5,"female","fake@hotmail.com"
"665",6,1122,"Armani","Prada",21,"other","fake@sputnik.net"
"666",15,1083,"Armani","theNorthFace",70,"female","fake@hotmail.com"
"667",13,1142,"Vetements","Margiela",84,"other","real@email.com"
"668",8,1091,"Moncler","theNorthFace",36,"other","fake@sputnik.net"
"669",13,818,"Vetements","Margiela",57,"female","fake@sputnik.net"
"670",7,2112,"Vetements","Fendi",55,"male","fake@illinois.edu"
"671",2,2581,"RalphLauren","Balmain",66,"male","fake@gmail.com"
"672",15,2443,"Armani","Cartier",23,"other","pseudo@verizon.net"
"673",1,719,"Burberry","GoldenGooseDeluxe",97,"other","pseudo@illinois.edu"
"674",18,2670,"CanadaGoose","theNorthFace",48,"other","fake@sputnik.net"
"675",15,961,"RalphLauren","GoldenGooseDeluxe",13,"female","realReal@email.edu"
"676",14,1189,"Armani","theNorthFace",69,"female","pseudo@email.edu"
